method,lambda,seed,ev,mmd,ls,nls,dp,rtime
FairAA_3Moment,0.29071346551243893,4,0.5778160228250306,0.05693764597013262,0.4162402669632925,0.6904338153503893,0.005786784262198495,0.06842662504641339
FairAA_3Moment,0.4364300668269688,4,0.5679134738911091,0.03606425226304388,0.44249165739710794,0.6510567296996663,0.0025758837406508403,0.005641290976200253
FairAA_3Moment,0.6551853485522244,4,0.5577337732965781,0.05012882547037495,0.43882091212458285,0.6809788654060066,0.00249590970061829,0.05689958401490003
FairAA_3Moment,0.9835890640588962,4,0.5552782988405341,0.05459048681984452,0.43214682981090097,0.7134593993325916,0.001527110175702194,0.04761387500911951
FairAA_3Moment,1.4766011619063881,4,0.5532005341311994,0.039380820287392815,0.43904338153503886,0.6932146829810901,0.0008122741220752266,0.044805374986026436
FairAA_3Moment,2.216729598787748,4,0.5516179783801106,0.049491584913618825,0.43214682981090097,0.6837597330367075,0.0005789176719376149,0.04731879202881828
FairAA_3Moment,3.3278384447412575,4,0.5540976992658257,0.03218664079470129,0.436040044493882,0.6473859844271412,0.00036456180260100585,0.0540035410085693
FairAA_3Moment,4.995877133753335,4,0.5470518299890997,0.04728573879402742,0.42869855394883205,0.6902113459399333,0.000281532948715732,0.0075175410020165145
FairAA_3Moment,7.500000000000001,4,0.9661819628865982,1.237895951771103,1.0,0.9799777530589544,0.34646997241033434,0.0008329160045832396
FairAA_3Moment,0.0,5,0.9775102779283815,1.1088626773017483,0.9967741935483871,0.9631813125695217,0.315154317903817,0.09811083297245204
FairAA_3Moment,0.004999999999999999,5,0.9182068257827201,0.6664874001765508,0.8828698553948833,0.8902113459399332,0.1849636221181021,0.05338195798685774
FairAA_3Moment,0.00750618940298613,5,0.8505107775886656,0.40312964176886423,0.796106785317019,0.7795328142380423,0.1294124340817484,0.011026334017515182
FairAA_3Moment,0.011268575870700261,5,0.8426289441191296,0.40427612463403734,0.7790878754171302,0.7834260289210234,0.12567247027892475,0.01876974996412173
FairAA_3Moment,0.01691681295747911,5,0.8044781079222321,0.40220522137659004,0.7526140155728587,0.8833147942157952,0.09818396545245667,0.029080542037263513
FairAA_3Moment,0.02539616043074563,5,0.7460632713372741,0.24488199250350778,0.6656284760845385,0.7827586206896553,0.07023705718064996,0.06011229200521484
FairAA_3Moment,0.038125678060359706,5,0.6711269812118121,0.1320648889377044,0.5426028921023359,0.7323692992213571,0.031630091015297374,0.06660204095533118
FairAA_3Moment,0.0572357121276666,5,0.6563006060451863,0.14031848496313848,0.5357063403781981,0.7997775305895439,0.029255363897384097,0.06114683300256729
FairAA_3Moment,0.0859244191690112,5,0.6286793432086661,0.06328010501773329,0.4787541713014461,0.7100111234705229,0.01686097513601826,0.0873483750037849
FairAA_3Moment,0.12899299292483404,5,0.6080785433545118,0.06525613682055098,0.48086763070077865,0.6796440489432702,0.012161101167693276,0.000817958964034915
FairAA_3Moment,0.19364916731037085,5,0.5856541896421321,0.05401379473759971,0.46896551724137936,0.6628476084538376,0.007167644649213378,0.1061921669752337
FairAA_3Moment,0.29071346551243893,5,0.5778143579367725,0.05694343649713596,0.4717463848720801,0.700111234705228,0.005786735994904389,0.07620029198005795
FairAA_3Moment,0.4364300668269688,5,0.5679113254473999,0.03606587374087178,0.46974416017797543,0.6243604004449388,0.002575325974865837,0.0008791250293143094
FairAA_3Moment,0.6551853485522244,5,0.5577323619139987,0.050133344694784476,0.4630700778642936,0.6968854282536151,0.002496068316386088,0.057781417039223015
FairAA_3Moment,0.9835890640588962,5,0.555267222471513,0.05458656809575224,0.45595105672969966,0.7304783092324805,0.0015203449406601538,0.05451024998910725
FairAA_3Moment,1.4766011619063881,5,0.5531987662742048,0.03938010023894206,0.46907675194660736,0.6503893214682981,0.0008117858368239389,0.0511570840026252
FairAA_3Moment,2.216729598787748,5,0.5517080829047958,0.04919677820657159,0.46562847608453845,0.7166852057842046,0.0005874573325240842,0.0008525839657522738
FairAA_3Moment,3.3278384447412575,5,0.5531639772291665,0.03267139482916498,0.46885428253615136,0.6193548387096774,0.000455549192954742,0.06245987501461059
FairAA_3Moment,4.995877133753335,5,0.5468976009520234,0.04734508978027807,0.46562847608453845,0.7173526140155728,0.0002769158286768589,0.0010218750103376806
FairAA_3Moment,7.500000000000001,5,0.9661873077257842,1.2378411213737066,1.0,0.9661846496106785,0.3464615164799785,0.0009091669926419854
FairAA_3Moment,0.0,6,0.9775102779283822,1.1088626784116953,0.9935483870967742,0.9767519466073414,0.3151543197028156,0.10520554200047627
FairAA_3Moment,0.004999999999999999,6,0.9182068254340001,0.6664873995637248,0.8833147942157954,0.8764182424916573,0.18496362132414923,0.057252375001553446
FairAA_3Moment,0.00750618940298613,6,0.8505107707682797,0.4031296265151281,0.789432703003337,0.7889877641824249,0.12941242899879896,0.012236625014338642
FairAA_3Moment,0.011268575870700261,6,0.8426289457864706,0.4042761340829136,0.786206896551724,0.7961067853170188,0.12567247136747312,0.017044249980244786
FairAA_3Moment,0.01691681295747911,6,0.8044781087620719,0.40220522668578507,0.7388209121245828,0.8764182424916573,0.09818396643057886,0.029987875022925436
FairAA_3Moment,0.02539616043074563,6,0.746063268306445,0.24488199536063204,0.671857619577308,0.8048943270300335,0.0702370555381639,0.05868250003550202
FairAA_3Moment,0.038125678060359706,6,0.671126969531433,0.1320649042697858,0.5667408231368187,0.7303670745272525,0.03163008695145284,0.07360624999273568
FairAA_3Moment,0.0572357121276666,6,0.6563006061683128,0.14031848407651276,0.5727474972191324,0.7977753058954395,0.029255364342046092,0.0626542090321891
FairAA_3Moment,0.0859244191690112,6,0.6286793473888663,0.06328011033289654,0.5175750834260289,0.7066740823136819,0.016860975859641268,0.09028362500248477
FairAA_3Moment,0.12899299292483404,6,0.6080785446978048,0.06525613233587574,0.499888765294772,0.7068965517241379,0.012161100858153813,0.0008900840184651315
FairAA_3Moment,0.19364916731037085,6,0.5856541829076616,0.054013792523270154,0.4582869855394883,0.6778642936596218,0.007167643900472434,0.1052516249474138
FairAA_3Moment,0.29071346551243893,6,0.5778143719728279,0.05694340914226903,0.4513904338153504,0.7041156840934372,0.005786738389455065,0.0698992499965243
FairAA_3Moment,0.4364300668269688,6,0.5679113413493235,0.03606587037494152,0.43648498331479424,0.6592880978865405,0.0025753280268658515,0.0008814590401016176
FairAA_3Moment,0.6551853485522244,6,0.5577323617271088,0.05013334838442568,0.43325917686318133,0.6944382647385985,0.0024960680999623966,0.06040266598574817
FairAA_3Moment,0.9835890640588962,6,0.5552669378748698,0.05458733586243664,0.43648498331479424,0.7347052280311457,0.0015202905964670776,0.05737787502584979
FairAA_3Moment,1.4766011619063881,6,0.5531986824081854,0.03938013056295803,0.436040044493882,0.6808676307007786,0.0008117740758174646,0.04858183301985264
FairAA_3Moment,2.216729598787748,6,0.5516157720995163,0.049490525038237754,0.4397107897664071,0.7312569521690767,0.0005779511126876094,0.04071537498384714
FairAA_3Moment,3.3278384447412575,6,0.5531351860398215,0.032665998558871145,0.4291434927697441,0.6728587319243603,0.0004379448665617139,0.06113500002538785
FairAA_3Moment,4.995877133753335,6,0.5470501360726103,0.04728610925189719,0.436040044493882,0.7114571746384872,0.00028064554812123194,0.0009546669898554683
FairAA_3Moment,7.500000000000001,6,0.9661822445613584,1.2379038951234578,0.9967741935483871,0.9733036707452726,0.3464717172419045,0.0009333749767392874
FairAA_3Moment,0.0,7,0.9775102779283816,1.108862674606183,0.9967741935483871,0.9668520578420466,0.3151543166529132,0.09853916603606194
FairAA_3Moment,0.004999999999999999,7,0.9182068257327743,0.6664874170016978,0.8902113459399332,0.8934371523915463,0.18496362384923243,0.05292195797665045
FairAA_3Moment,0.00750618940298613,7,0.8505107775057319,0.40312964358257053,0.8234705228031146,0.7993325917686318,0.12941243433114313,0.012840124953072518
FairAA_3Moment,0.011268575870700261,7,0.8426289438729557,0.404276121176165,0.8232480533926585,0.7995550611790879,0.12567247010041593,0.020012459019199014
FairAA_3Moment,0.01691681295747911,7,0.8044781084495093,0.4022052276245444,0.7889877641824249,0.9028921023359289,0.09818396644907712,0.0288819590350613
FairAA_3Moment,0.02539616043074563,7,0.7460632687751123,0.2448819931943757,0.7229143492769745,0.8147942157953281,0.07023705576570745,0.06370649999007583
FairAA_3Moment,0.038125678060359706,7,0.6711269694678215,0.13206490903502166,0.5787541713014461,0.7848720800889878,0.03163008624356245,0.07467679103137925
FairAA_3Moment,0.0572357121276666,7,0.6563006055587033,0.1403184832231913,0.575305895439377,0.8182424916573972,0.029255363969337887,0.06603454099968076
FairAA_3Moment,0.0859244191690112,7,0.6286793432331116,0.06328010500135134,0.4916573971078976,0.7441601779755285,0.016860975058678347,0.09124216699274257
FairAA_3Moment,0.12899299292483404,7,0.6080785434456701,0.065256136821214,0.47630700778642937,0.6843159065628475,0.01216110120063886,0.001002499950118363
FairAA_3Moment,0.19364916731037085,7,0.5856541835621367,0.05401379235424858,0.44160177975528364,0.6741935483870968,0.00716764392474268,0.10830083402106538
FairAA_3Moment,0.29071346551243893,7,0.577814357006841,0.056943439715030686,0.4506117908787541,0.6981090100111235,0.005786735985520798,0.07477812498109415
FairAA_3Moment,0.4364300668269688,7,0.567911326636052,0.036065879510551624,0.44994438264738595,0.6516129032258065,0.002575326516833003,0.0012973339762538671
FairAA_3Moment,0.6551853485522244,7,0.55773236156028,0.05013334859447249,0.44327030033370407,0.7050055617352614,0.0024960682353578137,0.05768054199870676
FairAA_3Moment,0.9835890640588962,7,0.5552672304803956,0.05458656497055092,0.4593993325917687,0.742714126807564,0.001520344793709917,0.054206208034884185
FairAA_3Moment,1.4766011619063881,7,0.5531987706465231,0.039380100847884125,0.4662958843159066,0.6918798665183538,0.0008117871959385722,0.048626458970829844
FairAA_3Moment,2.216729598787748,7,0.5516157502159713,0.049490681869455155,0.46974416017797554,0.7547274749721913,0.0005779623107018197,0.048773915972560644
FairAA_3Moment,3.3278384447412575,7,0.5531352579902381,0.032665973210486476,0.4662958843159066,0.6417130144605115,0.000437996134833786,0.053275707992725074
FairAA_3Moment,4.995877133753335,7,0.5470501359914812,0.04728610886027684,0.47296996662958846,0.7349276974416018,0.00028064532596773495,0.010694833006709814
FairAA_3Moment,7.500000000000001,7,0.9661822456774629,1.2379038905595472,1.0,0.9670745272525029,0.34647170768343405,0.0008836669730953872
FairAA_3Moment,0.0,8,0.977510277928382,1.1088626845677645,1.0,0.9487208008898775,0.3151543202162451,0.08764508302556351
FairAA_3Moment,0.004999999999999999,8,0.9182068324183811,0.666487478456683,0.8987764182424914,0.875083426028921,0.18496364017418307,0.045403000025544316
FairAA_3Moment,0.00750618940298613,8,0.8505107712817759,0.4031296326858099,0.8012235817575084,0.77174638487208,0.12941242982552992,0.011505709029734135
FairAA_3Moment,0.011268575870700261,8,0.8426289416248918,0.4042761242576623,0.7874304783092325,0.7685205784204673,0.12567246911174126,0.01503041700925678
FairAA_3Moment,0.01691681295747911,8,0.8044781049133474,0.40220521141010324,0.7506117908787543,0.8688542825361513,0.09818396166133736,0.026105333992745727
FairAA_3Moment,0.02539616043074563,8,0.7460632813504035,0.24488200636198132,0.6810901001112348,0.7519466073414904,0.07023706350479639,0.05613345798337832
FairAA_3Moment,0.038125678060359706,8,0.6711284930890677,0.13208285283657983,0.5509454949944382,0.6953281423804226,0.03162432314769974,0.09576741699129343
FairAA_3Moment,0.0572357121276666,8,0.6562968772757658,0.1403289532064514,0.5509454949944382,0.7726362625139045,0.029251371972235353,0.0603052910300903
FairAA_3Moment,0.0859244191690112,8,0.6286802577842086,0.0632810872057969,0.5130144605116798,0.6992213570634038,0.01686122056617389,0.0874797499855049
FairAA_3Moment,0.12899299292483404,8,0.6080787648074465,0.06525404058450313,0.4746384872080089,0.6787541713014461,0.012161009617274204,0.0008121670107357204
FairAA_3Moment,0.19364916731037085,8,0.5856558460281516,0.05401037477944082,0.45005561735261396,0.6587319243604005,0.007167676183756855,0.10197479202179238
FairAA_3Moment,0.29071346551243893,8,0.577816027353111,0.05693766264653216,0.453281423804227,0.6923248053392659,0.00578678667584831,0.07140600000275299
FairAA_3Moment,0.4364300668269688,8,0.5679134738030982,0.03606426087870834,0.4420467185761958,0.6414905450500556,0.0025758832509499077,0.0016064170049503446
FairAA_3Moment,0.6551853485522244,8,0.5577337737139998,0.05012883305107413,0.4385984427141268,0.6987764182424917,0.0024959092347763,0.054837958014104515
FairAA_3Moment,0.9835890640588962,8,0.5552783037716614,0.05459059717788406,0.44482758620689655,0.739488320355951,0.0015271188730611243,0.05969324999023229
FairAA_3Moment,1.4766011619063881,8,0.5532005262979414,0.039380829661972094,0.44505005561735256,0.7024471635150167,0.0008122707564308593,0.05206233402714133
FairAA_3Moment,2.216729598787748,8,0.5517087429778496,0.04919512651479152,0.4480533926585094,0.7265850945494995,0.0005874579066310268,0.0008284170180559158
FairAA_3Moment,3.3278384447412575,8,0.556355294583913,0.031217290180998003,0.4515016685205785,0.6688542825361512,0.0003521201742797339,0.05454312497749925
FairAA_3Moment,4.995877133753335,8,0.5468989250279005,0.04734148280446676,0.4480533926585094,0.7160177975528365,0.00027722155598512016,0.0007882080390118062
FairAA_3Moment,7.500000000000001,8,0.9661871896410874,1.2378321464424455,1.0,0.9655172413793103,0.34645909704480937,0.0008481249678879976
FairAA_3Moment,0.0,9,0.9775102779283813,1.1088626767228065,1.0,0.9558398220244717,0.3151543182781746,0.10105275001842529
FairAA_3Moment,0.004999999999999999,9,0.9182068330582815,0.6664874826393428,0.8789766407119022,0.878754171301446,0.18496364162678708,0.045971292012836784
FairAA_3Moment,0.00750618940298613,9,0.850510774701988,0.40312964214469516,0.7952169076751947,0.8053392658509455,0.1294124325579727,0.011541040963493288
FairAA_3Moment,0.011268575870700261,9,0.8426289418897889,0.40427612264426555,0.7848720800889879,0.8122358175750832,0.1256724692027066,0.016874667024239898
FairAA_3Moment,0.01691681295747911,9,0.804478108104266,0.40220522665067115,0.7519466073414904,0.8757508342602891,0.09818396544749705,0.028440917027182877
FairAA_3Moment,0.02539616043074563,9,0.7460632621628644,0.24488200233152096,0.6723025583982203,0.7958843159065628,0.07023705257873525,0.06005033402470872
FairAA_3Moment,0.038125678060359706,9,0.6711269694211555,0.132064918166231,0.5632925472747499,0.7183537263626253,0.031630084966399186,0.07310320803662762
FairAA_3Moment,0.0572357121276666,9,0.6563006043048608,0.14031847744236325,0.5692992213570635,0.811123470522803,0.029255363319114387,0.060751583019737154
FairAA_3Moment,0.0859244191690112,9,0.6286793438134675,0.063280105488217,0.489543937708565,0.6783092324805339,0.016860974874882223,0.08801437501097098
FairAA_3Moment,0.12899299292483404,9,0.608078543963522,0.06525613719475482,0.4804226918798665,0.6591768631813125,0.012161101344221548,0.0010629169992171228
FairAA_3Moment,0.19364916731037085,9,0.5856541843381957,0.05401379717848914,0.4818687430478309,0.6813125695216907,0.007167644195013784,0.10071333299856633
FairAA_3Moment,0.29071346551243893,9,0.5778143713852686,0.05694341405320058,0.4717463848720801,0.6787541713014461,0.005786738544208421,0.06746120803290978
FairAA_3Moment,0.4364300668269688,9,0.5679113416702919,0.0360658733452171,0.4846496106785317,0.6288097886540601,0.0025753276786167623,0.0008427920402027667
FairAA_3Moment,0.6551853485522244,9,0.5577323610626761,0.05013335470201069,0.48097886540600665,0.6826473859844271,0.002496068236950595,0.059217916044872254
FairAA_3Moment,0.9835890640588962,9,0.5552672292616463,0.054586570251811795,0.4745272525027809,0.7369299221357062,0.0015203444508426825,0.05935120797948912
FairAA_3Moment,1.4766011619063881,9,0.5531987697840961,0.03938010109677431,0.4814238042269188,0.6662958843159065,0.0008117863270088524,0.04853695799829438
FairAA_3Moment,2.216729598787748,9,0.5516157466762284,0.04949070035349967,0.48765294771968853,0.699666295884316,0.0005779605371668411,0.05140391702298075
FairAA_3Moment,3.3278384447412575,9,0.5531352367450663,0.03266599318121505,0.47130144605116797,0.6324805339265851,0.0004379788869125281,0.05758837499888614
FairAA_3Moment,4.995877133753335,9,0.5470501378884313,0.0472861000834936,0.49432703003337036,0.6929922135706341,0.00028064542398271997,0.0012623750371858478
FairAA_3Moment,7.500000000000001,9,0.9661822537109136,1.237903846975599,1.0,0.9558398220244715,0.3464716911075051,0.0008464999846182764
FairAA_3Moment,0.0,10,0.9775102779283817,1.108862679531395,0.9765294771968854,0.9629588431590657,0.3151543192679053,0.10438812500797212
FairAA_3Moment,0.004999999999999999,10,0.9182068264351322,0.666487392172262,0.8798665183537263,0.8962180200222469,0.18496362222945156,0.052282834018114954
FairAA_3Moment,0.00750618940298613,10,0.8505107785760091,0.40312964724978667,0.8133481646273637,0.8006674082313682,0.12941243520623577,0.01241612498415634
FairAA_3Moment,0.011268575870700261,10,0.8426289423977144,0.4042761224163812,0.8066740823136819,0.804115684093437,0.12567246933796497,0.016280415991786867
FairAA_3Moment,0.01691681295747911,10,0.8044781090683818,0.4022052294250528,0.7765294771968854,0.896662958843159,0.09818396686197378,0.03068229102063924
FairAA_3Moment,0.02539616043074563,10,0.7460632659028231,0.2448819985414606,0.7100111234705228,0.7967741935483872,0.07023705431878768,0.05894508404890075
FairAA_3Moment,0.038125678060359706,10,0.6711269698052722,0.1320649025232289,0.5973303670745272,0.7496106785317019,0.03163008720413356,0.07022170897107571
FairAA_3Moment,0.0572357121276666,10,0.6563006054734521,0.14031848200241448,0.5938820912124583,0.8027808676307007,0.02925536388929096,0.06499329197686166
FairAA_3Moment,0.0859244191690112,10,0.6286793425547109,0.06328010421672509,0.5401557285873193,0.7454949944382647,0.016860974828272583,0.0871222919668071
FairAA_3Moment,0.12899299292483404,10,0.6080785433070981,0.06525613730229912,0.5041156840934371,0.7194660734149055,0.012161101246295832,0.0008699170430190861
FairAA_3Moment,0.19364916731037085,10,0.5856541907529966,0.054013798536944546,0.49655172413793097,0.7001112347052281,0.007167644924542825,0.10132091701962054
FairAA_3Moment,0.29071346551243893,10,0.5778143544389147,0.05694344257264067,0.48253615127919913,0.7507230255839822,0.005786735437193928,0.07669404096668586
FairAA_3Moment,0.4364300668269688,10,0.5679113240856843,0.03606587882383966,0.4982202447163514,0.6761957730812014,0.002575326187952434,0.0016389170195907354
FairAA_3Moment,0.6551853485522244,10,0.5577323592562347,0.05013334981322504,0.5051167964404895,0.7337041156840935,0.0024960692309960175,0.05880754202371463
FairAA_3Moment,0.9835890640588962,10,0.5552668828621758,0.05458748306515704,0.5018909899888765,0.7739710789766407,0.0015202799144472812,0.046672374999616295
FairAA_3Moment,1.4766011619063881,10,0.5531986790056997,0.03938012783323719,0.5081201334816463,0.7438264738598442,0.000811773705697176,0.04394387500360608
FairAA_3Moment,2.216729598787748,10,0.5517080102793542,0.049197127300897425,0.5016685205784205,0.7576195773081201,0.0005874632987462117,0.000867208989802748
FairAA_3Moment,3.3278384447412575,10,0.553163934552769,0.032671365372980266,0.5081201334816463,0.7065628476084539,0.0004555289007460647,0.06848124996758997
FairAA_3Moment,4.995877133753335,10,0.5468975808433059,0.047345206393563044,0.5048943270300335,0.7438264738598444,0.00027692066964801754,0.00094933295622468
FairAA_3Moment,7.500000000000001,10,0.9661872567294583,1.23784169038213,0.9834260289210233,0.9664071190211345,0.3464616596159307,0.000851999968290329
FairAA_3Moment,0.0,11,0.9775102779283821,1.1088626814761593,0.9864293659621802,0.9622914349276975,0.3151543191957173,0.10597570799291134
FairAA_3Moment,0.004999999999999999,11,0.9182068323237054,0.6664874784673895,0.8852057842046719,0.8882091212458286,0.18496364001018906,0.046792541979812086
FairAA_3Moment,0.00750618940298613,11,0.8505107630837632,0.4031296103245132,0.8007786429365963,0.7968854282536151,0.12941242324359592,0.01229316700482741
FairAA_3Moment,0.011268575870700261,11,0.8426289419844617,0.404276125549972,0.7943270300333704,0.8010011123470523,0.12567246932028434,0.01745808299165219
FairAA_3Moment,0.01691681295747911,11,0.8044781060552626,0.4022052240560013,0.7577308120133481,0.8951056729699666,0.09818396364459187,0.028896208968944848
FairAA_3Moment,0.02539616043074563,11,0.7460632673201718,0.24488199154431345,0.6866518353726363,0.77174638487208,0.07023705522192267,0.05810129101155326
FairAA_3Moment,0.038125678060359706,11,0.6711269690565588,0.1320649198147546,0.5634037819799778,0.7517241379310344,0.03163008453435934,0.07525954197626561
FairAA_3Moment,0.0572357121276666,11,0.65630060429827,0.14031847821653287,0.5597330367074527,0.7906562847608454,0.029255363320756005,0.06334562500705943
FairAA_3Moment,0.0859244191690112,11,0.62867934335687,0.06328010518019789,0.4879866518353726,0.7071190211345939,0.01686097465370013,0.0891509999637492
FairAA_3Moment,0.12899299292483404,11,0.6080785439254267,0.06525613898255672,0.47119021134593997,0.6983314794215796,0.012161101398900753,0.0008413330069743097
FairAA_3Moment,0.19364916731037085,11,0.5856541844214164,0.054013798549173264,0.4631813125695216,0.6847608453837597,0.00716764427783835,0.10542637499747798
FairAA_3Moment,0.29071346551243893,11,0.5778143713686856,0.05694341582929624,0.46040044493882093,0.7185761957730812,0.005786738695323021,0.07815033302176744
FairAA_3Moment,0.4364300668269688,11,0.5679113411140859,0.03606587383675719,0.45027808676307013,0.6313681868743048,0.002575327376399539,0.0008158749551512301
FairAA_3Moment,0.6551853485522244,11,0.5577323617424597,0.05013332827177547,0.44315906562847607,0.7013348164627363,0.002496070252436318,0.04940379102481529
FairAA_3Moment,0.9835890640588962,11,0.5552669349363668,0.05458734407171423,0.45027808676307,0.7411568409343715,0.0015202902273718233,0.057479290990158916
FairAA_3Moment,1.4766011619063881,11,0.5531986837574394,0.039380128227901656,0.4498331479421579,0.7047830923248053,0.0008117728739939281,0.047469332988839597
FairAA_3Moment,2.216729598787748,11,0.5517080186793074,0.04919709713581316,0.45005561735261396,0.7280311457174637,0.000587463230941089,0.0007933750166557729
FairAA_3Moment,3.3278384447412575,11,0.5531639263621702,0.032671416365626926,0.4369299221357063,0.667741935483871,0.0004555159737916481,0.06663162499899045
FairAA_3Moment,4.995877133753335,11,0.546897585946255,0.047345182001850006,0.4498331479421579,0.7011123470522802,0.0002769187540108409,0.0007746249902993441
FairAA_3Moment,7.500000000000001,11,0.9661872635291181,1.2378416035268398,0.9898776418242491,0.9724137931034484,0.34646162856883517,0.0007740000146441162
FairAA_3Moment,0.0,12,0.9775102779283812,1.1088626775866153,0.9967741935483871,0.960400444938821,0.3151543172484481,0.09862037497805431
FairAA_3Moment,0.004999999999999999,12,0.918206825313543,0.6664874002331278,0.8830923248053393,0.8803114571746384,0.1849636214760196,0.056639332964550704
FairAA_3Moment,0.00750618940298613,12,0.8505107696147602,0.4031296221575804,0.8055617352614016,0.8021134593993325,0.12941242800145625,0.012783832964487374
FairAA_3Moment,0.011268575870700261,12,0.842628944149049,0.4042761234595234,0.7919911012235819,0.8090100111234705,0.12567247028138198,0.016900125017855316
FairAA_3Moment,0.01691681295747911,12,0.8044781057345352,0.40220522129875047,0.7556173526140155,0.8863181312569521,0.09818396382319619,0.026580250007100403
FairAA_3Moment,0.02539616043074563,12,0.7460633822343916,0.2448817518601893,0.7155728587319243,0.7763070077864294,0.07023711260268359,0.044617332983762026
FairAA_3Moment,0.038125678060359706,12,0.6711269704489442,0.13206490411749006,0.5686318131256953,0.7254727474972192,0.03163008703062815,0.07473062502685934
FairAA_3Moment,0.0572357121276666,12,0.6563006063351687,0.14031848666911584,0.5755283648498332,0.7853170189098999,0.029255364461942268,0.05811745801474899
FairAA_3Moment,0.0859244191690112,12,0.6286793481400161,0.06328011183299909,0.5123470522803114,0.6849833147942157,0.016860976629623284,0.09039279201533645
FairAA_3Moment,0.12899299292483404,12,0.6080785443520529,0.0652561350685919,0.4847608453837597,0.7020022246941047,0.012161100656332371,0.0008035840000957251
FairAA_3Moment,0.19364916731037085,12,0.5856541883337228,0.05401378657769956,0.4769744160177975,0.6619577308120134,0.0071676442001313845,0.10215549997519702
FairAA_3Moment,0.29071346551243893,12,0.5778143660631592,0.05694341945918152,0.48731924360400447,0.7325917686318132,0.00578673713514178,0.07076404197141528
FairAA_3Moment,0.4364300668269688,12,0.5679113337258088,0.03606587125413063,0.47397107897664076,0.6619577308120133,0.0025753272537730187,0.0008149999775923789
FairAA_3Moment,0.6551853485522244,12,0.5577323646766028,0.05013333450610857,0.4875417130144605,0.7218020022246942,0.0024960677815654975,0.05523179197916761
FairAA_3Moment,0.9835890640588962,12,0.5552669422363498,0.05458731607503303,0.48776418242491654,0.7726362625139045,0.0015202919595746558,0.05157370801316574
FairAA_3Moment,1.4766011619063881,12,0.5531986834887357,0.039380130128305435,0.4774193548387097,0.6985539488320357,0.0008117740329260659,0.05031404201872647
FairAA_3Moment,2.216729598787748,12,0.5517080140072123,0.049197096689888475,0.4879866518353727,0.7521690767519467,0.0005874620383426662,0.0008159590070135891
FairAA_3Moment,3.3278384447412575,12,0.5531638997598423,0.032671403446111746,0.4774193548387097,0.6716351501668519,0.0004555014342368102,0.06312700000125915
FairAA_3Moment,4.995877133753335,12,0.5468975943310603,0.047345141802906,0.4845383759733036,0.7450500556173527,0.000276919271643819,0.0007987080025486648
FairAA_3Moment,7.500000000000001,12,0.9661872734028882,1.2378414888436964,1.0,0.9502780867630701,0.34646159319183545,0.0008014589548110962
FairAA_3Moment,0.0,13,0.9775102779283814,1.1088626798474248,0.9866518353726363,0.9864293659621801,0.3151543184243537,0.09422608400927857
FairAA_3Moment,0.004999999999999999,13,0.9182068256062684,0.6664873998148038,0.9024471635150167,0.9194660734149054,0.18496362184500822,0.054237040982116014
FairAA_3Moment,0.00750618940298613,13,0.8505107786881254,0.4031296466158817,0.8421579532814238,0.832258064516129,0.1294124352414803,0.011036208015866578
FairAA_3Moment,0.011268575870700261,13,0.842628944045889,0.40427612117518846,0.8255839822024471,0.842602892102336,0.12567247020444738,0.018564250029157847
FairAA_3Moment,0.01691681295747911,13,0.8044781081156386,0.4022052261114962,0.7887652947719689,0.938820912124583,0.09818396604501908,0.03017654101131484
FairAA_3Moment,0.02539616043074563,13,0.7460632643965942,0.24488199858522647,0.6907675194660735,0.824916573971079,0.0702370534512498,0.06026412500068545
FairAA_3Moment,0.038125678060359706,13,0.6711269615365216,0.13206485043817168,0.5502780867630701,0.7411568409343715,0.031630092695618596,0.06395020900527015
FairAA_3Moment,0.0572357121276666,13,0.6563006056944127,0.1403184825510576,0.5364849833147943,0.7982202447163516,0.02925536436190685,0.06086283299373463
FairAA_3Moment,0.0859244191690112,13,0.6286793416367149,0.06328010325562011,0.4555061179087875,0.7351501668520578,0.016860974794637523,0.08603791700443253
FairAA_3Moment,0.12899299292483404,13,0.6080785428564592,0.06525613819210208,0.4548387096774194,0.67853170189099,0.012161101221742292,0.0008543329895474017
FairAA_3Moment,0.19364916731037085,13,0.5856541816624679,0.05401379007176549,0.46062291434927705,0.6414905450500556,0.007167643671975359,0.09907883399864659
FairAA_3Moment,0.29071346551243893,13,0.5778143600282852,0.05694343344486197,0.45417130144605117,0.6617352614015573,0.005786736453433729,0.07012358302017674
FairAA_3Moment,0.4364300668269688,13,0.5679113271867124,0.036065873295384965,0.45094549499443826,0.6053392658509456,0.002575326002175818,0.0007955830078572035
FairAA_3Moment,0.6551853485522244,13,0.5577323601107782,0.050133349195851884,0.4474972191323693,0.6843159065628476,0.0024960686867681256,0.05691599997226149
FairAA_3Moment,0.9835890640588962,13,0.5552672207753009,0.05458658612416717,0.43804226918798667,0.7374860956618464,0.0015203439678122752,0.06144366698572412
FairAA_3Moment,1.4766011619063881,13,0.5531987739645837,0.039380098489672555,0.4382647385984427,0.674638487208009,0.0008117884020439059,0.04496591701172292
FairAA_3Moment,2.216729598787748,13,0.5516157496090629,0.049490691772493045,0.4382647385984427,0.7045606229143492,0.0005779618408258483,0.05365650000749156
FairAA_3Moment,3.3278384447412575,13,0.553135299797091,0.03266595367908903,0.4382647385984427,0.6285873192436041,0.0004380255832762345,0.052123166038654745
